week_end,week_last_trade_date,split,regime,regime_name,x_jm_pc1,x_jm_pc2,x_jm_pc3,x_jm_pc4,x_jm_pc5,x_jm_pc6,x_jm_regime_distance_0,x_jm_regime_distance_1,x_jm_regime_distance_2,x_jm_regime_distance_3,x_jm_regime_score_0,x_jm_regime_score_1,x_jm_regime_score_2,x_jm_regime_score_3,x_jm_regime_duration_weeks,x_jm_stress_score,x_jm_regime_changed,x_regime_0,x_regime_1,x_regime_2,x_regime_3,y_next_return_spy,y_next_return_tlt,y_next_return_gld,y_best_asset_id,y_best_asset
2023-04-28,2023-04-28,validation,0,R0: Calm / risk-on,-0.32418901598599553,-0.5094224097831204,0.8020797451774513,-0.8320806482459249,-0.6611813170171367,-0.04221917385134956,-0.593789900455658,-0.45383255319399807,-0.46984855348478405,-0.6976341821237002,0.2786236920053051,0.06730940704427243,-0.11978946162426235,-0.23299118101404956,-0.5036636140149058,-0.23299118101404956,0,1,0,0,0,-0.0079338471953656,-0.0122610190224007,0.014393958972849,2,GLD
2023-05-05,2023-05-05,validation,0,R0: Calm / risk-on,-0.36016917430692585,-0.24170980913178378,0.6165091142764926,-0.7328663701973342,-0.556430300857417,-0.6427250876562202,-0.6652281573601833,-0.5137335128644824,-0.5482582191438417,-0.46406302281112627,0.27251092030736107,0.03664564725215355,-0.06782277426659608,-0.24587061454628528,-0.4636543345607771,-0.24587061454628528,0,1,0,0,0,-0.0025205594756658,-0.0059108811950007,-0.0034674550943849,0,SPY
2023-05-12,2023-05-12,validation,0,R0: Calm / risk-on,-0.4465072140873167,-0.4308008928361203,0.6531073649220431,-0.6284664212130042,-0.2764904688565992,-0.5293071010578956,-0.6679191509651338,-0.5091173907780859,-0.5129515651597146,-0.4231275587140916,0.3334957259631093,0.06866894421082251,-0.16729985531928607,-0.246665835525499,-0.4236450551066484,-0.246665835525499,0,1,0,0,0,0.017080269283261,-0.0304016152245883,-0.0169691034225886,0,SPY
2023-05-19,2023-05-19,validation,0,R0: Calm / risk-on,-0.5052582569617261,-0.6326270985699862,0.43207703170786826,-0.097800326832812,-0.14896874385745149,-0.8588852036970687,-0.6623528634797674,-0.49697523667364824,-0.4500794924009548,-0.46582279036097146,0.415486925526225,0.12306496631522336,-0.31557374428992646,-0.24491225440232653,-0.3836357756525197,-0.24491225440232653,0,1,0,0,0,0.0033443232525616,-9.913875429568007e-05,-0.0148115945858385,0,SPY
2023-05-26,2023-05-26,validation,0,R0: Calm / risk-on,-0.4165920668119713,-0.4027899887371473,0.2766699180010623,-0.08666273261701686,-0.4886011798103552,-0.44320591603932,-0.6653434941333468,-0.5992091153465181,-0.5611168707436285,-0.6562653328477693,0.0814929527757089,0.3510447432608295,-0.17541800521875295,-0.24088721698713542,-0.343626496198391,-0.24088721698713542,0,1,0,0,0,0.0188085930495283,0.0115846356780633,0.0007185766312638,0,SPY
2023-06-02,2023-06-02,validation,0,R0: Calm / risk-on,-0.4374175412384297,-0.7937209705701048,0.7101123059642768,-0.15539183268681037,-0.18271996072160285,0.5822979278380218,-0.511212014342045,-0.4774120967785986,-0.44194676551603274,-0.7511238982076515,0.028038307340132303,0.3714866700771271,-0.15076358039019072,-0.22776956590414782,-0.3036172167442623,-0.22776956590414782,0,1,0,0,0,0.0046269568817183,-0.0006865104627978,0.0054680487030536,2,GLD
2023-06-09,2023-06-09,validation,0,R0: Calm / risk-on,-0.5799690418782864,-0.821303914276804,0.4376767295943358,-0.16537161032125353,-0.4804740914978313,0.09813263481492666,-0.511507578800445,-0.48347410189715023,-0.37442470637947,-0.6919906337913195,0.08077792591706726,0.5091149741631442,-0.3441797630847248,-0.23114898804064582,-0.2636079372901336,-0.23114898804064582,0,1,0,0,0,0.0260350275244083,0.006671984733285,-0.0022521886312965,0,SPY
2023-06-16,2023-06-16,validation,0,R0: Calm / risk-on,-0.5222859644903892,-0.8446518270160708,0.40888817282738227,-0.1661703259351784,-0.6439070585962131,0.5289188786240024,-0.44982134708687466,-0.4729885699636654,-0.3513589425747138,-0.8437350034984633,-0.04627487547154777,0.6263194062749692,-0.33732660850516405,-0.2153755939284654,-0.2235986578360049,-0.2153755939284654,0,1,0,0,0,-0.0142220469227684,0.0071148332691839,-0.0188845886822683,1,TLT
2023-06-23,2023-06-23,validation,1,R1: Growth / trend,-0.44864044263630765,-0.7242746774960027,0.31719017077031064,-0.3244549241053617,-0.786020789500092,0.23496298608594507,-0.5349676910320023,-0.5096645051548826,-0.3914261050868317,-0.8800520075323053,0.06815902873932678,0.5293227505843134,-0.3659654818535704,-0.2171305955761993,-1.143812085280965,-0.2171305955761993,1,0,1,0,0,0.0232451334084793,-0.0037741816038633,0.0003928581673269,0,SPY
2023-06-30,2023-06-30,validation,1,R1: Growth / trend,-0.5641273721770549,-0.8187922984944771,0.27702934120095135,-0.1252449562048527,-0.47929104779322856,0.12794223024157445,-0.5264854264962541,-0.5052681890477587,-0.362742961875812,-0.727306778139434,0.08272796269084355,0.5809696258157145,-0.4201895917043877,-0.2296406430742342,-1.1038028058268363,-0.2296406430742342,0,0,1,0,0,-0.0106706431545251,-0.0348911844448415,0.0020754760100976,2,GLD
2023-07-07,2023-07-07,validation,1,R1: Growth / trend,-0.6960117734658884,-0.6001666082623147,0.02968103427286461,0.2823315420494679,-0.7477330634220348,-0.2044454939418964,-0.4240457527566626,-0.5251210525918064,-0.38610868702187773,-0.5779548714610698,-0.23629133810318437,0.8397378038060666,-0.3139891946371838,-0.23792674476372658,-1.0637935263727076,-0.23792674476372658,0,0,1,0,0,0.0244671253667301,0.022305186639435,0.0156179651571051,0,SPY
2023-07-14,2023-07-14,validation,1,R1: Growth / trend,-0.7297653828942683,-0.7736611018968913,0.6330321010985649,-0.38144841665765233,-0.8157193171943568,1.0881294888576294,-0.18365067350625083,-0.3628958929986379,-0.25796910975194903,-0.5674043155834446,-0.39286075747448734,0.8676807930723183,-0.17862478674690996,-0.22742632668073157,-1.023784246918579,-0.22742632668073157,0,0,1,0,0,0.0064547072019802,0.0043441033487099,0.0041338258847878,0,SPY
2023-07-21,2023-07-21,validation,1,R1: Growth / trend,-0.816566295417685,-0.7161110456827282,0.34227971370828963,-0.22825307910711004,-1.135110304094589,0.3228613926902323,-0.2395060028643368,-0.4033092572094027,-0.2592742031578797,-0.5462225101739834,-0.3429029151247486,0.9305641739312719,-0.29301632076294404,-0.2315798258726689,-0.9837749674644501,-0.2315798258726689,0,0,1,0,0,0.0104826305923271,-0.018873495285162,-0.0017564610730836,0,SPY
2023-07-28,2023-07-28,validation,1,R1: Growth / trend,-0.7917611633342264,-0.7224273752915452,0.17797869016109513,0.18108314702414297,-0.9614838070314695,0.12326876861037622,-0.2907194766262046,-0.45217712923667963,-0.30330442591986223,-0.587140167874732,-0.34780894119893796,0.9480478739307591,-0.3043758470357268,-0.2322164094412207,-0.9437656880103215,-0.2322164094412207,0,0,1,0,0,-0.0221264645604682,-0.030196863302509,-0.0091828778364705,2,GLD
2023-08-04,2023-08-04,validation,1,R1: Growth / trend,-0.6353258854117101,0.11250328509482178,-0.5246763892749478,-0.22768048549781641,-1.1140636642268043,-0.8021127646940157,-0.3819077547987325,-0.5206704878996099,-0.36056082731157546,-0.1522443563801047,-0.30493743625241726,0.9558480014437756,-0.3404729265512716,-0.24989530268712357,-0.9037564085561928,-0.24989530268712357,0,0,1,0,0,-0.0025963255445452,-0.0120171685144221,-0.014373696114094,0,SPY
2023-08-11,2023-08-11,validation,1,R1: Growth / trend,-0.8975344713577325,-0.4502730595412258,-0.07367010537339155,0.4165384008907713,-0.3556362203209224,0.05331792128188615,-0.3163257300532454,-0.5382776714971524,-0.38139916972202836,-0.18217291782318404,-0.48811526945175393,1.0992147622090152,-0.28005202451290345,-0.24944829955229425,-0.8637471291020641,-0.24944829955229425,0,0,1,0,0,-0.0205315804369686,-0.016776522856411,-0.0127815551489218,2,GLD
2023-08-18,2023-08-18,validation,1,R1: Growth / trend,-0.7022779161698152,0.024562156357445866,-0.43342086136150226,0.25458586641582687,-0.9425619895172993,-0.3821800780093962,-0.34293633681143404,-0.5776049659967869,-0.44169715226459283,-0.2375093735230525,-0.5343851777616555,1.084450930658062,-0.21369648705154312,-0.24925163244968404,-0.8237378496479354,-0.24925163244968404,0,0,1,0,0,0.0079494968373272,0.0154631670518936,0.0130610463823495,1,TLT
2023-08-25,2023-08-25,validation,1,R1: Growth / trend,-0.641429820600841,-0.0733073821018465,-0.054121192573898934,0.1519854204507002,-0.18341747893925459,0.503011561489295,-0.4489211791578546,-0.6662396753976992,-0.5800746439795272,-0.2596931821780251,-0.552188751508525,0.968217470126234,-0.07557067364418445,-0.2506018255314706,-0.7837285701938067,-0.2506018255314706,0,0,1,0,0,0.0255018334599876,-0.000897876410834,0.0140187229006578,0,SPY
2023-09-01,2023-09-01,validation,1,R1: Growth / trend,-0.6768692434169197,-0.5058438741216335,0.2304005178999516,-0.010548330700800803,-0.137471646417727,0.8490276711906121,-0.4034765595412515,-0.5668052960652366,-0.4481379471502135,-0.4154507001935115,-0.3997290000823723,0.9280926658690543,-0.21161461684623145,-0.2453781331982014,-0.743719290739678,-0.2453781331982014,0,0,1,0,0,-0.0125668130143152,-0.0050607383196603,-0.0112708831959229,1,TLT
2023-09-08,2023-09-08,validation,1,R1: Growth / trend,-0.7770671655571296,-0.4447421436852469,-0.16798513037056917,0.3914618615869923,-0.6683316023101098,0.10809015206934265,-0.34138682473032245,-0.5557223084523529,-0.3897433838950348,-0.42468982661167676,-0.4730809645830859,1.105342249569209,-0.30893773401056895,-0.24413309809506978,-0.7037100112855493,-0.24413309809506978,0,0,1,0,0,-0.0013155378996895,-0.0149411920357535,0.0014599871078313,2,GLD
2023-09-15,2023-09-15,validation,1,R1: Growth / trend,-0.7107016405909095,-0.3486016348968001,-0.1774441331045368,0.2504901610070291,-1.048858739258219,0.5217753628988765,-0.2628762317066461,-0.5485937600472787,-0.38844115095022974,-0.5704818766386406,-0.6102578388464885,1.1987548638052836,-0.25667194598931115,-0.2375206144360636,-0.6637007318314206,-0.2375206144360636,0,0,1,0,0,-0.0292080482619623,-0.0164584745112958,0.0015700279524868,2,GLD
2023-09-22,2023-09-22,validation,1,R1: Growth / trend,-0.5703700480550131,0.14944496060743728,-0.7117883551034009,0.23387397235163154,-1.2729250424860166,-0.10851372794853004,-0.25613346316490665,-0.5494392876264133,-0.3785886140670501,-0.3760356451980542,-0.6172304950476861,1.237888106735555,-0.2798651721800868,-0.2449768696543663,-0.6236914523772918,-0.2449768696543663,0,0,1,0,0,-0.0068306000936007,-0.0299679990889947,-0.0401410724719888,0,SPY
2023-09-29,2023-09-29,validation,1,R1: Growth / trend,-0.5478559063644093,0.13359354440023044,-1.0473315113013022,0.7257360616827078,-0.6222829989251979,-0.9521893265400202,-0.28621786847156827,-0.4784286816719118,-0.27483576359934275,-0.0698723901622541,-0.3847357737303661,1.1229791459651812,-0.41873135897183017,-0.250172460383111,-0.5836821729231632,-0.250172460383111,0,0,1,0,0,0.0048189447005306,-0.0409458764409242,-0.0102070576328344,0,SPY
2023-10-06,2023-10-06,validation,1,R1: Growth / trend,-0.5008417245059623,0.23344229257588398,-1.2422685355486265,1.1668193080113778,-0.509000389456272,-0.8546293707417709,-0.13295950309798057,-0.4049922941539462,-0.20579858630354922,0.023692686594296138,-0.5302334089231551,1.2349456648134012,-0.3683869076113272,-0.25020824705730743,-0.5436728934690345,-0.25020824705730743,0,0,1,0,0,0.0045630384721468,0.0332584303207925,0.0538008547259851,2,GLD
2023-10-13,2023-10-13,validation,1,R1: Growth / trend,-0.2749403971978872,0.40522468654927646,-0.6116543972425472,-0.2524788633694144,-0.2948652181776307,0.5003473801015126,-0.49609797571993236,-0.6723817825319546,-0.5497774992565113,-0.26725372542714787,-0.4503510943920699,0.9856389494552495,-0.20700863603636468,-0.2505607813025379,-0.5036636140149058,-0.2505607813025379,0,0,1,0,0,-0.0238933783655994,-0.0498800462189734,0.0266174269311525,2,GLD
2023-10-20,2023-10-20,validation,1,R1: Growth / trend,-0.31994827820595456,0.35122775480256185,-1.1780088736236827,0.8234528244556131,-0.41535778940330353,-0.31569939011062986,-0.28978876257591396,-0.5338494960187026,-0.3553125591458665,-0.18438488776219558,-0.5182916377859152,1.1773981421518211,-0.3251071079603564,-0.2491775438997344,-0.4636543345607771,-0.2491775438997344,0,0,1,0,0,-0.0249531420783614,0.013575260138084,0.013944101583194,2,GLD
2023-10-27,2023-10-27,validation,1,R1: Growth / trend,-0.19879647220958405,0.605720245121182,-0.7798406163469866,0.1892658788253387,0.006362388446252476,0.7361701010277749,-0.3712111399788283,-0.6373926877093194,-0.5427688070840119,-0.1198845648673103,-0.6285456216215939,1.0515815130172645,-0.0725427724103588,-0.25179929663358647,-0.4236450551066484,-0.25179929663358647,0,0,1,0,0,0.0584639867695595,0.0422052701455928,-0.0073059395914236,0,SPY
2023-11-03,2023-11-03,validation,1,R1: Growth / trend,-0.22892208191519248,-0.7276454929382663,0.35379446701606315,0.34890364969001764,1.0030691952619977,2.1150954817938685,-0.18080804100619388,-0.3029320607806333,-0.21220650760392776,-0.45047564322180955,-0.25836826621764536,0.7279631650322056,-0.1832340483763612,-0.23238559342662365,-0.3836357756525197,-0.23238559342662365,0,0,1,0,0,0.0136189195561062,0.0041085232040301,-0.0285729691603008,0,SPY
2023-11-10,2023-11-10,validation,1,R1: Growth / trend,-0.17483541090874483,-0.5472608527175665,-0.2648842135538313,0.6646606108521118,0.04669116703838778,0.6182996781517409,-0.5664911347750186,-0.6016818187485121,-0.4641410037574108,-0.9380495217072571,-0.10450198788855604,0.7156118825892405,-0.35794979272272603,-0.21888906900232352,-0.343626496198391,-0.21888906900232352,0,0,1,0,0,0.0231044603002155,0.0232981223461545,0.023174217533336,1,TLT
2023-11-17,2023-11-17,validation,1,R1: Growth / trend,-0.2556930570274766,-0.6905211134574324,0.24246276083569296,-0.08903628992222726,-0.21060326624197687,1.3962622283086468,-0.4470127035385174,-0.5099625975041908,-0.3900318700723629,-0.9505170117076962,-0.1622422136174672,0.7082909494911148,-0.30073433784233305,-0.2056736355824608,-0.3036172167442623,-0.2056736355824608,0,0,1,0,0,0.0100045265273991,-0.0026657334778319,0.0100724458101968,2,GLD
2023-11-24,2023-11-24,validation,1,R1: Growth / trend,-0.44023362778491737,-1.1686347052813262,0.43288844312720903,0.43405760214069744,0.10793162411954556,1.4976042616754157,-0.20739081091486802,-0.30042911970581165,-0.15257138058262834,-0.828479665181335,-0.15578719184520662,0.7490748740340202,-0.36857558925464967,-0.18800711207491483,-0.2636079372901336,-0.18800711207491483,0,0,1,0,0,0.0083462058319092,0.0388022881535043,0.034982697741013,1,TLT
2023-12-01,2023-12-01,validation,1,R1: Growth / trend,-0.3252712546273507,-0.3578399009024687,0.05663974129080426,-1.4076864495730008,-0.4338327559681836,1.2174919574476541,-0.42093766096344365,-0.4281057158471682,-0.2256255098711156,-0.47725473360650655,0.08014807325001422,0.7134520542471722,-0.5404655636609101,-0.23850011852681924,-0.2235986578360049,-0.23850011852681924,0,0,1,0,0,0.0023960075593085,0.0166685116420954,-0.0331753309693505,1,TLT
2023-12-08,2023-12-08,validation,1,R1: Growth / trend,-0.45442173820192466,-0.6000519738426596,-0.029580392197144412,-0.4572807944054379,-0.2632447507234679,0.37062006783263046,-0.6207483511575226,-0.5857535537914521,-0.39165405449406493,-0.6604792299031705,0.1361869721379838,0.6520951650504764,-0.5418385213064963,-0.2382258582610304,-0.1835893783818762,-0.2382258582610304,0,0,1,0,0,0.0239739558087515,0.0521416774227643,0.0073260106379176,1,TLT
2023-12-15,2023-12-15,validation,1,R1: Growth / trend,-0.3294129716826812,-0.5345705234891329,0.303316181999428,-1.1987233847754106,-0.3671162361424854,1.2085654515128001,-0.4470490874032322,-0.4279988323170626,-0.2670290250969678,-0.6038960363005025,0.11903560347795103,0.5909510066437288,-0.46784954631496034,-0.23230833141796345,-0.1435800989277475,-0.23230833141796345,0,0,1,0,0,0.0092047131327579,-0.006757452580692,0.0174866538634275,2,GLD
2023-12-22,2023-12-22,validation,1,R1: Growth / trend,-0.35681882870719994,-0.5669585390538864,0.210757119458751,-0.7436621160855645,-0.5699230745257022,0.8794039124219842,-0.5197448112039897,-0.5205976345589016,-0.3704196867717999,-0.793778117305745,0.022606870053850845,0.6433382984641816,-0.42065435873423523,-0.22507628020080478,-0.1035708194736188,-0.22507628020080478,0,0,1,0,0,0.0035046944752898,0.0040616926578738,0.00473008817089,2,GLD
2023-12-29,2023-12-29,validation,1,R1: Growth / trend,-0.4444451972645513,-0.6969202073820095,0.2153586489617707,-0.7199533756058613,-0.3176602529111446,0.7242566918408696,-0.5441114838420105,-0.508096310833468,-0.3297405836924806,-0.6816699038472294,0.1524180775851408,0.6008724953573233,-0.5146374954371165,-0.23276685480530737,-0.0635615400194901,-0.23276685480530737,0,0,1,0,0,-0.0155477492444329,-0.0261933485011294,-0.0095202808121664,2,GLD
2024-01-05,2024-01-05,test,1,R1: Growth / trend,-0.4283640112800871,-0.3826239592237448,-0.35541648265871795,-0.15552899714886662,-0.5865006205687743,-0.4519972814678381,-0.6445429020095563,-0.6054392811744158,-0.41578152503286187,-0.6317995691616614,0.13821571694172755,0.6438902956740571,-0.5333126079708264,-0.2405218379008147,-0.02355226056536141,-0.2405218379008147,0,0,1,0,0,0.018721094566058,0.0023883457267328,0.0019012442500518,0,SPY
2024-01-12,2024-01-12,test,1,R1: Growth / trend,-0.5231419753670322,-0.5811670195573738,0.10932123609514202,-0.40064128188903625,-0.2930169590271129,0.6909943005785641,-0.5276311547275581,-0.5705778163173253,-0.40292456553885797,-0.6136096480797981,-0.08657726560546962,0.7841575317696698,-0.424559251339373,-0.23888586551628563,0.01645701888876729,-0.23888586551628563,0,0,1,0,0,0.0120626174636599,-0.0251761713018483,-0.0093828157455641,0,SPY
2024-01-19,2024-01-19,test,1,R1: Growth / trend,-0.5042904076434196,-0.550881489790224,-0.3727185281741304,0.3175550662560972,-0.34533733611323636,0.0017137091441727273,-0.5498329912966208,-0.6015148043890258,-0.39279645521711987,-0.6674697554861486,-0.09078261510273386,0.8746222391686987,-0.5123980610050539,-0.23735325269605193,0.05646629834289599,-0.23735325269605193,0,0,1,0,0,0.0103227324490018,-0.0032945019967445,-0.0048954302389215,0,SPY
2024-01-26,2024-01-26,test,1,R1: Growth / trend,-0.6804953299706602,-0.7359694845794598,-0.18637391596693906,0.06485831264357271,-0.5740785540104478,0.43811538751424867,-0.39996000078662214,-0.5225021942570621,-0.2802685664684188,-0.6323057646698093,-0.22153486285766327,1.0514209659120832,-0.5480819229359395,-0.23340286146764,0.09647557779702469,-0.23340286146764,0,0,1,0,0,0.0142386359381496,0.0277147526689802,0.0085557250976613,1,TLT
2024-02-02,2024-02-02,test,1,R1: Growth / trend,-0.12053520916446923,-0.2568697331902654,-0.07870799303969252,-0.46567841728584325,0.09681700966449885,0.23030954375238824,-0.7911511242421054,-0.6613718373218054,-0.5525823223816243,-0.6923402049850182,0.31084559771944387,0.3386967064565262,-0.41811527529952813,-0.24216367144740672,0.1364848572511534,-0.24216367144740672,0,0,1,0,0,0.0138563775549849,-0.0231080796741126,-0.005354936130468,0,SPY
2024-02-09,2024-02-09,test,1,R1: Growth / trend,-0.5073112220745578,-0.793842423467977,0.016098874519982573,0.2950316396558661,0.6094698250970692,0.07588207970222241,-0.5988823974282679,-0.5250233649354178,-0.3551236510525841,-0.42311049202041734,0.2518638421352805,0.5117412566523413,-0.5223286978341826,-0.24537299794475234,0.17649413670528208,-0.24537299794475234,0,0,1,0,0,-0.0033717978853265,-0.0116143988691511,-0.0067164697474992,0,SPY
2024-02-16,2024-02-16,test,1,R1: Growth / trend,-0.37784646103093356,-0.32007262158323985,-0.5307087352853492,0.1575330692615812,0.00583661519773613,-0.3651119795037196,-0.680360128362955,-0.6409145649055012,-0.44311857712496133,-0.4959453979194205,0.13468945551965392,0.6685050164965372,-0.5477363239614564,-0.24622317893494358,0.2165034161594108,-0.24622317893494358,0,0,1,0,0,0.0166964352077847,0.0119665533070698,0.0122356918756321,0,SPY
2024-02-23,2024-02-23,test,1,R1: Growth / trend,-0.3684785802459808,-0.3537241483676915,-0.1531255382901999,-0.044730661712767184,0.42508718679160673,0.40259611744232676,-0.6745934121379032,-0.6574319548599779,-0.5115844267279828,-0.44960483894712244,0.028556623957525562,0.6505054664090332,-0.40920177795244006,-0.24780203186782657,0.2565126956135395,-0.24780203186782657,0,0,1,0,0,0.0098453061291274,0.0095538773342342,0.0226381316032164,2,GLD
2024-03-01,2024-03-01,test,1,R1: Growth / trend,-0.24082813335469647,-0.5827060391609136,-0.018516842584353092,-0.5039851866089171,-0.421000078355336,0.6972806827176541,-0.6276363387088898,-0.5786311487531132,-0.4041532490237502,-0.9275154054463357,0.1568290157479604,0.5795101051511548,-0.5131998585373108,-0.21922404177835142,0.2965219750676682,-0.21922404177835142,0,0,1,0,0,-0.0022033649067852,0.0133375824414572,0.0453108275225238,2,GLD
2024-03-08,2024-03-08,test,1,R1: Growth / trend,-0.04265813523605299,-0.05743012617330094,0.28818443985243103,-0.8611410661440501,-0.8760174594849404,1.1897609948509251,-0.45429686001915603,-0.5130539389178506,-0.4920414860128796,-0.8753675311549999,-0.23306508209769725,0.5195688295317159,-0.01813341697650923,-0.21815176226418598,0.3365312545217969,-0.21815176226418598,0,0,1,0,0,-0.0005978326177745,-0.0291445754187181,-0.0095223831892541,0,SPY
2024-03-15,2024-03-15,test,1,R1: Growth / trend,-0.3562013711732351,-0.4040263688785878,-0.044944791234446044,0.11840809471706985,-0.30481678879053886,0.5693562868339077,-0.5842129784790993,-0.6521489276091381,-0.537421113631228,-0.7914669668988582,-0.21381507737270816,0.7630911463962524,-0.26622948223959814,-0.23427768094077267,0.3765405339759256,-0.23427768094077267,0,0,1,0,0,0.0223210921594956,0.0111902144383881,0.0032046435738464,0,SPY
2024-03-22,2024-03-22,test,1,R1: Growth / trend,-0.46043972037305625,-0.6314611602619957,0.27522893638914964,-0.47330290732517977,-0.06667386168957835,1.0594450101339745,-0.4928505073328943,-0.5277114571879243,-0.38266032640516584,-0.6094184125017515,-0.06946361989658675,0.7173727165714454,-0.37846805121710125,-0.23724502210265386,0.41654981343005426,-0.23724502210265386,0,0,1,0,0,0.0035685942593493,0.0068100183946386,0.0268030693965288,2,GLD
2024-03-29,2024-03-28,test,1,R1: Growth / trend,-0.36675884067394177,-0.3468676138666786,0.23628804405104634,-1.0207759207930083,-0.432563945954689,0.8587099324636411,-0.5270143796040418,-0.528793927328306,-0.40223677402868635,-0.5631030680942463,0.002782314245159694,0.6192181262896003,-0.35756771629818,-0.2400704120658506,0.456559092884183,-0.2400704120658506,0,0,1,0,0,-0.0088706375025907,-0.0309413483966767,0.0457903855388335,2,GLD
2024-04-05,2024-04-05,test,1,R1: Growth / trend,-0.09550450191706998,0.24892902727068328,-0.4631579963190516,-0.27028216696931034,-0.5432327993188617,0.16534310497129825,-0.6255456274056393,-0.6750505225337542,-0.5865833817839418,-0.6203975951234495,-0.19463663565824407,0.6906438660270527,-0.20462065488595182,-0.24354121292567024,0.4965683723383117,-0.24354121292567024,0,0,1,0,0,-0.014621055501763,-0.0120362782552317,0.0081342381935705,2,GLD
2024-04-12,2024-04-12,test,1,R1: Growth / trend,0.23575499113655293,0.628439065294288,-0.8288587446191124,0.019260552698578133,-0.2618752149303612,0.1403487705008046,-0.5274265672111499,-0.5817397501959936,-0.5273828309989765,-0.4983725873887164,-0.20666694441430464,0.610481890884395,-0.10953472684090926,-0.24456503798597498,0.5365776517924403,-0.24456503798597498,0,0,1,0,0,-0.0307134663442056,-0.0126258786518477,0.0190880142067353,2,GLD
2024-04-19,2024-04-19,test,1,R1: Growth / trend,0.3425587090202333,1.0551591055857557,-0.9708002019419877,0.4371794020164897,-0.5362765676730802,0.591942369204387,-0.14497590041999506,-0.4176603364109535,-0.43711595863480746,-0.3137584350944056,-0.666944155037571,0.7259980370886105,0.28903352304758756,-0.24435462729281715,0.5765869312465691,-0.24435462729281715,0,0,1,0,0,0.0264560880025315,-0.0102075114563452,-0.0199520593877071,0,SPY
2024-04-26,2024-04-26,test,1,R1: Growth / trend,-0.2624523124551042,-0.11722916718304169,-0.22435234735704762,1.020278391318294,1.008725925006272,1.1808682758920106,-0.31299077858509805,-0.5212586596776941,-0.466432836411494,-0.2142310319570368,-0.5219475213133559,0.8514085224418287,0.006184451896857707,-0.2490660792922437,0.6165962107006978,-0.2490660792922437,0,0,1,0,0,0.0059615092468956,0.0216993765384552,-0.0168958936654962,1,TLT
2024-05-03,2024-05-03,test,1,R1: Growth / trend,-0.2352200097022636,0.14983610538278402,-0.3658945698822293,-0.006308908319757677,0.23845557793831623,0.8595136039532368,-0.5562468611588055,-0.6898591639935127,-0.5916440531926697,-0.37219051826611343,-0.3820912098847294,0.867443856259804,-0.16591512900624783,-0.24944548172260575,0.6566054901548265,-0.24944548172260575,0,0,1,0,0,0.0186782774018274,0.0031165939143209,0.0270003748061751,2,GLD
2024-05-10,2024-05-10,test,1,R1: Growth / trend,-0.6031901039568204,-0.3647637740647168,0.0821066419713654,-0.18566885088848958,-0.04597246873813549,0.9334466285803548,-0.4543073719946814,-0.6063843355897045,-0.4709328713996802,-0.3807356938597837,-0.37466428870083673,0.9529119844776456,-0.2624444055633645,-0.24728638913651307,0.6966147696089552,-0.24728638913651307,0,0,1,0,0,0.0165309057499258,0.0140924165312221,0.0226326953330402,2,GLD
2024-05-17,2024-05-17,test,1,R1: Growth / trend,-0.5337333412061828,-0.520271313503055,0.23980962521247848,-0.6944990169040094,-0.06475504167752885,1.0613241967597606,-0.46590040847499126,-0.5238623564293582,-0.3662910947439783,-0.431179632931847,-0.11584541433918827,0.789131518839219,-0.39111656058297417,-0.24400733281552175,0.7366240490630839,-0.24400733281552175,0,0,1,0,0,-1.8775654895386573e-05,-0.0001096350434385,-0.034606122536138,0,SPY
2024-05-24,2024-05-24,test,1,R1: Growth / trend,-0.49798302838383346,-0.49658350066596285,-0.151460471069578,-0.09718205604820965,-0.1254320798484655,0.6056947399085384,-0.5572247968135426,-0.6234670536797564,-0.4343763113636778,-0.5919383856779846,-0.14610561150216564,0.8843298822303004,-0.4554203552248667,-0.2417088904681781,0.7766333285172126,-0.2417088904681781,0,0,1,0,0,-0.0039098968925589,-0.0101771427292535,-0.0028714112747555,2,GLD
2024-05-31,2024-05-31,test,1,R1: Growth / trend,-0.3154836785972759,-0.12586753218670105,-0.5855618595782158,-0.08570923037581261,-0.2941444244478098,0.03209006019164012,-0.6448353697147557,-0.6742454785690833,-0.4812854454805251,-0.5708770046830467,-0.06557568982326194,0.8279220018552562,-0.4856790189696577,-0.2445559200400407,0.8166426079713413,-0.2445559200400407,0,0,1,0,0,0.0125907749766926,0.0150652315527521,-0.0171853083873516,1,TLT
2024-06-07,2024-06-07,test,1,R1: Growth / trend,-0.26206118582644733,-0.46646848939548596,-0.17791987577903962,-0.2104769197361762,0.09562160962416097,-0.13289464400638634,-0.7808263248842631,-0.6397089083686713,-0.48062294583052056,-0.6680700203885185,0.39819888860199765,0.3687433244886876,-0.5461260232456516,-0.24203662571112566,0.8566518874254699,-0.24203662571112566,0,0,1,0,0,0.016423049801618,0.034644622154774,0.0195179088133061,1,TLT
2024-06-14,2024-06-14,test,1,R1: Growth / trend,-0.0498447139905611,-0.4214801383127213,0.2852099413950166,-1.166932305487254,-0.6278512917227684,0.7317287873985786,-0.6064526864276508,-0.47307201609732935,-0.37189743758148275,-0.9097502592750838,0.37326124109443826,0.2472760902777319,-0.42759490146052287,-0.21390234865937488,0.8966611668795986,-0.21390234865937488,0,0,1,0,0,0.0064235677564474,-0.0074996599152943,-0.0044036386550619,0,SPY
